ID,Link,Date,Username,Message,Country,Like,Topic,Thread
4916794,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/page-2#post-4916794,"Jan 19, 2016 at 5:52 PM",Junkon,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""Felixzecat""><aside><div class=""attribution type"">Felixzecat said:							</div><blockquote class=""quoteContainer""><div class=""quote"">So if I studied in one country lets say from 2004 - 2011 and before leaving it did a PCC, now after 5 years will still be valid right??? <br/>anyone plz??</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>That's correct. It will still be valid!						<div class=""messageTextEndMarker""> </div>",NA,"1,118",Express Entry / Expression of Interest,Express Entry in a nutshell
4917301,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/page-2#post-4917301,"Jan 19, 2016 at 6:59 PM",Junkon,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""MZASAM""><aside><div class=""attribution type"">MZASAM said:							</div><blockquote class=""quoteContainer""><div class=""quote"">OPNP/PT<br/><br/>Do we need to send the copies of <br/>1. original bachelors degree<br/>2. transcripts from University along with the WES ECA report to Ontario.</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>You will need to send your transcripts if your education is from Canada. Otherwise, copies of degree and marksheets should work along with copy of WES assessment.						<div class=""messageTextEndMarker""> </div>",NA,73,Express Entry / Expression of Interest,Express Entry in a nutshell
4917493,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/page-2#post-4917493,"Jan 20, 2016 at 12:12 AM",rajkamalmohanram,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""rajkamalmohanram""><aside><div class=""attribution type"">rajkamalmohanram said:							</div><blockquote class=""quoteContainer""><div class=""quote""><b><span style=""color: red"">&lt;&lt;&lt; This post is straight from my blog. I thought it would be better to have a copy on the forum too&gt;&gt;&gt;</span></b><br/><br/>I wanted to write this post for people who are planning to apply for Permanent Residence in Canada through the Express Entry system. This post would serve as a guide and explain what the process is like, what to expect and what NOT to do when you apply.<br/><br/>I shall update this post from time to time to keep up with the updates that CIC would be throwing at us! I will do my best to keep this post up to date and to keep all the information in this post valid and correct. This post is intended for anyone who wants to get a glimpse of how the process works.<br/><br/>This is basically a 2 step process. You first submit an online Express Entry profile and you receive an ITA and after that you apply for permanent residence.<br/><br/>So, let’s get started. I shall explain the process in 3 parts: Pre-Application, Pre-ITA and Post-ITA. (Don’t worry, you’ll soon find out what an ITA is).<br/><br/>I’ll give you guys a brief description of the 3 parts I have mentioned above.<br/><br/>Pre-application phase – A phase where you have NOT created an online Express Entry (hereafter referred to as EE) profile. You do not have a profile number.<br/><br/>Pre-ITA phase – A phase where you have created an online profile and you are waiting to get your Invitation to Apply (hereafter referred to as ITA).<br/><br/>Post-ITA phase – A phase where you have received an ITA and you are all set to submit your Permanent Resident (hereafter referred to as PR) application to Citizenship and Immigration Canada (hereafter referred to as CIC).<br/><div style=""text-align: center""><br/><span style=""color: maroon""><b><span style=""text-decoration: underline"">PRE-APPLICATION PHASE</span></b></span>​</div><br/>  You will go through the following in the pre-application phase:<br/><br/>    Deciding to come to Canada<br/><br/>Take a piece of paper and write down why you want to come to Canada. Outline your settlement plan; try to research how you would support yourself and the job prospects in Canada. Please do not paint a rosy picture, don’t think Canada will be a land of milk and honey right after you land here. You have to build a life for yourself so DO NOT plan to relax as soon as you get here.<br/><br/>If you are determined to work smart and put in sincere efforts once you get here, you will be a successful immigrant in your new home – Canada.<br/><br/><b>Checking if you are eligible</b><br/><br/>To apply to Express Entry, you must satisfy certain criteria. We shall discuss this below.<br/><br/>You should be eligible under one of the Economic Immigration programs (Federal Skilled Worker Program [ hereafter referred to as FSW/FSWP], Federal Skilled Trades [hereafter referred to as FST] or Canadian Experience Class [hereafter referred to as CEC].<br/><br/><a class=""externalLink"" href=""http://www.cic.gc.ca/english/immigrate/skilled/apply-factors.asp"" rel=""nofollow"" target=""_blank"">http://www.cic.gc.ca/english/immigrate/skilled/apply-factors.asp</a><br/><br/><a class=""externalLink"" href=""http://www.cic.gc.ca/english/immigrate/trades/apply-who.asp"" rel=""nofollow"" target=""_blank"">http://www.cic.gc.ca/english/immigrate/trades/apply-who.asp</a><br/><br/><a class=""externalLink"" href=""http://www.cic.gc.ca/english/immigrate/cec/apply-who.asp"" rel=""nofollow"" target=""_blank"">http://www.cic.gc.ca/english/immigrate/cec/apply-who.asp</a><br/><br/>From this point on, I will limit the information to FSW program alone.<br/><br/>For FSWP, you need to score at least 67 points out of 100 to be eligible. You can manually calculate your points based on the criteria outlined in the CIC webpage (on the link that is provided).<br/><br/>So, are you eligible? Do you score at least 67/100 points? If no, I’m very sorry, you are not eligible to apply under the FSWP. If yes, keep your fingers crossed, you have another set of criteria to satisfy to be eligible for Express Entry.<br/><br/>You must use the Come to Canada tool (<a class=""externalLink"" href=""http://www.cic.gc.ca/ctc-vac/ee-start.asp"" rel=""nofollow"" target=""_blank"">http://www.cic.gc.ca/ctc-vac/ee-start.asp</a>) to check if you are eligible under Express Entry.<br/><br/>Provide answers to the questions and the tool will tell you if you are eligible or not. The basic eligibility criteria are as follows :<br/><br/>    A) You need to have your language test results ready (English or French – I shall write a separate post about this later).<br/>    B) You need to have an ECA report for your academic degrees/diplomas if they were not obtained from Canada. You can learn about the ECA process at  <a class=""externalLink"" href=""https://rajtocanada.wordpress.com/2015/07/22/how-to-educational-credential-assessment-from-wes/"" rel=""nofollow"" target=""_blank"">https://rajtocanada.wordpress.com/2015/07/22/how-to-educational-credential-assessment-from-wes/</a><br/>    C) You need to have at least one year continuous, full-time (at least 30 hours per week/1560 hours per year) or equivalent part-time experience in an occupation that is categorized under NOC 0, A or B in the past 10 years.<br/>    D) You need to have unfettered access to sufficient funds (that are unencumbered) depending on your family size (for the case in point here, “dependents” include your spouse and your dependent children). This money may not be borrowed from another person. You can check how much funds you need here (<a class=""externalLink"" href=""http://www.cic.gc.ca/english/immigrate/skilled/funds.asp"" rel=""nofollow"" target=""_blank"">http://www.cic.gc.ca/english/immigrate/skilled/funds.asp</a>)<br/><br/>So, what does the tool say? Are you eligible? No? I’m sorry, you can check if you are eligible under any other immigration program. If yes, congratulations, you have cleared one hurdle on your path to attaining your Permanent Residence. You will receive a code that is called the “Personal Reference Code”. You need this to create your online EE profile.<br/><br/><b>Creating your online Express Entry profile:</b><br/><br/>Congratulations! You are eligible and all set to create your online Express Entry profile.  To proceed you will need a couple of things:<br/><br/>A) As mentioned before, you would need the Personal Reference code.<br/><br/>B) You need to create a myCIC account, if you do not have one already.<br/><br/>C) You will need your language test’s Test Report Form (hereafter referred to as TRF) number AND your ECA report number to create and submit a complete profile.<br/><br/>D) You need to register with Canada’s “Job Bank” for CIC to deem your application as complete. The only people who are exempted from this requirement are the ones who have a job offer endorsed with a positive Labor Market Impact Assessment (hereafter referred to as LMIA) or people who are already working in Canada.<br/><br/>Please note that you need a login credential to create a myCIC account; you can login through a sign-in partner or by creating a GC key. I will discuss, in pristine detail, the end to end process involved in creating an EE profile (with screenshots) in a separate post since the scope of this post is only to provide some basic insight on how the EE system works.<br/><br/>You will have created your profile by now. Now you have to sit down patiently and wait for your ITA. The odds of getting an ITA are directly proportional to your CRS. Higher your CRS, higher the chances of getting invited. This is the end of the pre-application phase.<br/><br/>Please find the step-by-step details here <a class=""externalLink"" href=""https://dhavaldesai.me/how-to-open-express-entry-profile-with-images/12-canadian-immigration"" rel=""nofollow"" target=""_blank"">https://dhavaldesai.me/how-to-open-express-entry-profile-with-images/12-canadian-immigration</a><br/><br/><div style=""text-align: center""><span style=""color: maroon""><b><span style=""text-decoration: underline"">PRE-ITA PHASE</span></b></span>​</div><br/>As I have already mentioned before, this phase requires you to wait and have patience. Roughly speaking, CIC conducts draws twice a month. The Minister of Citizenship and Immigration decides the cut-off score for the particular draw. You can see the rounds of invitation here (<a class=""externalLink"" href=""http://www.cic.gc.ca/english/express-entry/rounds.asp"" rel=""nofollow"" target=""_blank"">http://www.cic.gc.ca/english/express-entry/rounds.asp</a>). If your score is greater than or equal to the cut-off score selected by CIC, you will get an ITA.<br/><br/>One thing that you’ll have to do here is keep an eye on the draws and your CRS. You have to see how close you are to the previous/recent draws. I must admit that CIC is extremely unpredictable in this regard; the draws are random and the CRS cannot be predicted in advance, so to speak. So, depending on your CRS, you might want to consider applying for Provincial Nomination, which has been discussed at the end of this section.<br/><br/>In the pre-ITA phase, you can start collecting the documents that you are expected to submit once you get an ITA. Some of the documents that you can prioritize on getting are Police Clearance Certificates and your Employer reference letters. I will be discussing this in detail below.<br/><br/>A) <b>Police Clearance Certificates or PCC</b> are they are known as are required for the PA, spouse and children over 18 years of age from their country of residence AND all other countries where they have been for a continuous period of 6 months or more. Getting a foreign PCC can be a tedious and a painstakingly long process so it is imperative to be proactive to avoid delays and get things done on time. PCC issued by a foreign county is valid indefinitely if it was issued during or after your last visit to that country. Please note that local PCCs can be obtained after you receive the ITA because it usually takes less time.<br/><br/>B) <b>Employer Reference letters</b> are required for the PA. The reference letter must be as specified by CIC. You can find the details of what the reference letters should be like in the link provided at the end of this section.<br/><br/>Depending on where the applicant works, the time taken for employers to issue these reference letters vary. So, it is important to be prepared and apply for the reference letter at the earliest. Please note that reference letters issued by employers while you quit the job is valid indefinitely while the reference letter issued by your current employer is generally valid for one year.<br/><br/>C) <b>Proof of funds (POF)</b> is a very important part of your documentation. While you are awaiting your ITA, you can prepare to show your funds. You DO NOT need to get any bank letter/document at this stage but if you need to arrange funds (like selling a car or liquidating assets like selling gold etc.) you have to start planning on how you are going to show your funds. CIC requires that the funds be unencumbered by any debt or obligation to re-pay. These funds must be liquid (You should be able to convert it to hard cash whenever required).  You can see what CIC allows you to show as POF in the link provided at the end of the section.<br/><br/>D) <b>Provincial Nominee Program</b> (hereafter referred to as PNP) can be put to use if you think your CRS is not up to the mark. PNP are immigration schemes of the provincial/territorial governments by which they pick applicants who they think are suitable to fulfill the demand in their province. Some provinces require a full-time job offer from a Canadian Employer and some don’t. Some provinces process the applications electronically and some provinces still use the old-school snail mail method. Some provinces prefer applicants whose job falls under a particular NOC. There is variety. You can check the website of the province that you are interested in to learn more. If you get a provincial nomination, it will add 600 points to your CRS which means, in most cases, you will get an ITA in the very next draw.<br/><br/>Alright! So you have certain documents ready and Voila! You received an ITA.  Great! Your next step is to accept the ITA and file your PR application electronically (e-APR).<br/><br/>Please note that if you will not be able to submit any of the necessary documents, you must consider declining the ITA and re-enter the pool to get another ITA.<br/><br/>We have now come to the end of the pre-ITA section.<br/><br/>For the complete EE Checklist, click here (<a class=""externalLink"" href=""http://www.cic.gc.ca/english/resources/tools/perm/express/intake-complete.asp"" rel=""nofollow"" target=""_blank"">http://www.cic.gc.ca/english/resources/tools/perm/express/intake-complete.asp</a>)<br/><br/><div style=""text-align: center""><b><span style=""color: maroon""><span style=""text-decoration: underline"">POST-ITA PHASE</span></span></b>​</div><br/>This is a very important phase and this is where your application will either be accepted or rejected. Once you get an ITA, you have 60 days to file a complete application – e-APR (electronic – Application for Permanent Residence). You need to gather all the required documents. You need to undergo a medical test (The details of the test are outlined later in the section). Once you submit a complete application, CIC will determine if you will receive a visa or not within a period of 6 months or less.<br/><br/>POF/Reference letters can be obtained post-ITA too (depending on your personal circumstance).<br/><br/>A) <b>Medical examination </b>is, by far, one of the most important post-ITA processes. The medical test is to ensure that you or your dependents do not have any serious/contagious diseases AND you will not be a burden to the Canadian healthcare system initially.  You and all your dependents (whether accompanying or not) MUST undergo a medical test. Please note that this medical test must be performed by a doctor who is a CIC designated panel physician. Pregnant applicants or applicants can choose to complete their medical exam after the baby is born (since chest X-ray is a part of the tests) OR can choose to go ahead with the tests by wearing a lead apron. After the tests are done, you will get an upfront medical form. You will upload this form along with the other documents on the checklist.<br/><br/>B) <b>Passports/Travel Documents</b> must be submitted for the PA, spouse and for dependent children.<br/><br/>These two, along with other documents mentioned above (and in the checklist) must be submitted as a part of your post-ITA documentation.<br/><br/>Alright! So now you have all the documents available in the checklist. You are now all set to submit your application. Please follow the instructions given by CIC very carefully and fill the online application. Upload all the required documents. When you feel the need to explain something to CIC (like large recent deposits on your account or any other unusual circumstance), PLEASE submit a Letter of Explanation (LOE) along with the documents so that the officer who is assessing your case understands why you have not submitted the document in the prescribed format/why you are submitting an alternate document. Remember, you only have 60 days to submit your application. If you do not submit a complete application within this period, the validity of your ITA will lapse. You would then need to re-enter the pool and wait for a brand new ITA and have to start your e-APR from scratch.<br/><br/>Any changes to your personal circumstance (like the pregnancy of self/spouse, birth of a child, death/divorce etc.) MUST be reported to the VO at the earliest. If you DO NOT report these changes, it amounts to misrepresentation and your application will be rejected and you will be barred from re-applying again for 5 years.<br/><br/>After you submit your application, your medical records are checked. If everything is fine, your application goes into processing. At this stage, the background checks are performed. CIC might sometimes choose to call your employer to verify your employment history if they feel they need to verify. If the VO feels he/she needs more information, then you will be asked to upload further documents. You *might* be asked to attend an interview if the need be. If everything goes fine, you will get a Passport Request (PPR) and a Decision Made (DM) within 6 months of submission of complete application.<br/><br/>You can submit your passport (along with dependents’ passport, if they are accompanying you to Canada) at the nearest VFS. They will send your passport to the embassy and deliver your passport back to you after the stamping is done. You will get a Confirmation of Permanent Residence (COPR) letter along with your passport that is stamped with the Maple Leaf Visa <img alt="":)"" class=""mceSmilieSprite mceSmilie1"" src=""styles/default/xenforo/clear.png"" title=""Smile    :)""/> . You need to carry BOTH your passport(with the stamped visa) and the COPR when you are travelling to Canada.<br/><br/>Please ensure that you verify all the details on your Visa and COPR. If there are any discrepancies, report it to your VO at once.<br/><br/>Please note that you and your dependents  MUST land in Canada before your (and their) medical test expires (The validity of the medical test is 1 year from the date of the test) OR before your current passport expires, WHICHEVER COMES FIRST. Also, please note that the dependents can either land ALONG with the PA or at a later date after the PA has landed BUT UNDER NO CIRCUMSTANCE CAN THE DEPENDENTS LAND BEFORE THE PA LANDS.<br/><br/>I hope, as a reader, you will be satisfied with the information on this post. If you have any questions, feel free to leave a comment. Feel free to share your suggestions about this post. Also, if you want me to add something to this post/write a post on other related topics, please ask. Thanks!<br/><br/>-<span style=""color: red""><i><b>rajkamalmohanram</b></i></span></div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div><br/><br/>Dear Raj<br/><br/>Thank you so much for your post. Its really a great service to us.<br/><br/>I have the following questions if you can assist me <br/><br/>1- I couldnt understand how to know if i am CELB 8 or 9. I got a 8 band in IELTS where do i stand. I am from Pakistan so will i be said to have English as my second language. will that effect my results in anyway, even though i have got band 8.<br/><br/>2- I have experience as Marketing Coordinator for 4 years. Will i be able to qualify for NOC, as i meet the employment requirement conditions<br/>""Marketing managers<br/>A university degree or college diploma in business administration or in a related field with a specialization in sales or marketing <br/>and<br/>Several years of experience as a sales, marketing or public relations representative or in a related occupation are required.""<br/><br/>Thank you<br/><br/>Regards<br/><br/>F						<div class=""messageTextEndMarker""> </div>",NA,1,Express Entry / Expression of Interest,Express Entry in a nutshell
4917500,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/page-2#post-4917500,"Jan 20, 2016 at 2:07 AM",rajkamalmohanram,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""YUPPPP""><aside><div class=""attribution type"">YUPPPP said:							</div><blockquote class=""quoteContainer""><div class=""quote"">Dear Raj<br/><br/>Thank you so much for your post. Its really a great service to us.<br/><br/>I have the following questions if you can assist me <br/><br/>1- I couldnt understand how to know if i am CELB 8 or 9. I got a 8 band in IELTS where do i stand. I am from Pakistan so will i be said to have English as my second language. will that effect my results in anyway, even though i have got band 8.<br/><br/>2- I have experience as Marketing Coordinator for 4 years. Will i be able to qualify for NOC, as i meet the employment requirement conditions<br/>""Marketing managers<br/>A university degree or college diploma in business administration or in a related field with a specialization in sales or marketing <br/>and<br/>Several years of experience as a sales, marketing or public relations representative or in a related occupation are required.""<br/><br/>Thank you<br/><br/>Regards<br/><br/>F</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>1) Please mention your individual scores (LRWS) <br/>2) I did not get your question. Could you please tell me what NOC you think would suit you? <br/>Use this link - http://www5.hrsdc.gc.ca/NOC/English/NOC/2011/SearchIndex.aspx						<div class=""messageTextEndMarker""> </div>",NA,"1,118",Express Entry / Expression of Interest,Express Entry in a nutshell
4917510,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/page-2#post-4917510,"Jan 20, 2016 at 2:11 AM",MZASAM,"See the reply in red colour<br/><br/><div class=""bbCodeBlock bbCodeQuote"" data-author=""YUPPPP""><aside><div class=""attribution type"">YUPPPP said:							</div><blockquote class=""quoteContainer""><div class=""quote"">Dear Raj<br/><br/>Thank you so much for your post. Its really a great service to us.<br/><br/>I have the following questions if you can assist me <br/><br/>1- I couldnt understand how to know if i am CELB 8 or 9. I got a 8 band in IELTS where do i stand. I am from Pakistan so will i be said to have English as my second language. will that effect my results in anyway, even though i have got band 8.<br/><br/><span style=""color: red"">You can either use the following tool - http://ieltscanadatest.com/test-results/ielts-and-clb/    or  post your individual scores in L, R, Wand S, so that we can determine your CLB.<br/></span><br/>2- I have experience as Marketing Coordinator for 4 years. Will i be able to qualify for NOC, as i meet the employment requirement conditions<br/>""Marketing managers<br/>A university degree or college diploma in business administration or in a related field with a specialization in sales or marketing <br/>and<br/>Several years of experience as a sales, marketing or public relations representative or in a related occupation are required.""<br/><br/><span style=""color: red"">Yes, you will be able to. You need to go thru the NOC database and go thru roles and responsibilities and determine one that best matches your current job you are doing.<br/><br/>http://www.cic.gc.ca/english/immigrate/skilled/noc.asp</span><br/><br/>Thank you<br/><br/>Regards<br/><br/>F</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div><div class=""messageTextEndMarker""> </div>",NA,73,Express Entry / Expression of Interest,Express Entry in a nutshell
4917561,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/page-2#post-4917561,"Jan 20, 2016 at 2:14 AM",MZASAM,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""rajanvnv""><aside><div class=""attribution type"">rajanvnv said:							</div><blockquote class=""quoteContainer""><div class=""quote"">See the reply in red colour</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>Thank you raj for your reply. I do see that 8 band in IELTA equals CELB 9 or higher<br/><br/>Also if you can help me determine NOC of the following JD it will be really helpful.<br/><br/>Since Marketing coordinator/ Asst Manager Marketing is not literally in the list as that.<br/><br/>Job Description: Marketing Coordinator/ Asst. Manager Marketing<br/>PRIMARY RESPONSIBILITIES<br/>Create, deliver, edit, and optimize marketing materials.<br/>Ensure that messages are supportive of and consistent with marketing strategies.<br/>Supervise social media outreach.<br/>Deliver content via LinkedIn, Twitter, Facebook, email, or direct mail.<br/>Coordinate and deliver email campaigns.<br/>Mass-mail materials.<br/>Create brochures and sell sheets.<br/>Provide support to marketing department.<br/>Coordinate flow of information and communication and disseminate it according to plan/strategy.<br/>Work with manager and business units to determine event budget and manage expenses to that budget.<br/>Promote products and services through public relations initiatives.<br/>Develop marketing communications campaigns.<br/>Create thought leadership materials.<br/>Create and deliver press releases, media relations content, case studies, white papers, executive bios, corporate newsletter content, social media content, and speaking proposals.<br/>Identify, develop and execute communications strategy for key media contacts and customer references.<br/>Research media coverage and industry trends.<br/>Develop fresh story ideas.<br/>Conduct extensive media outreach.<br/>Improve communication efficiencies within company.<br/>Manage video content.<br/>Create and distribute customer surveys.<br/><br/>Question: If i list 0124 NOC based on my understanding of what i beleive my NOC comes out to be, Will that be alright? As definitely i cannot be completely sure about it. <br/><br/>Thanx<br/><br/>F						<div class=""messageTextEndMarker""> </div>",NA,1,Express Entry / Expression of Interest,Express Entry in a nutshell
4917565,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/page-3#post-4917565,"Jan 19, 2016 at 9:06 AM",rajkamalmohanram,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""YUPPPP""><aside><div class=""attribution type"">YUPPPP said:							</div><blockquote class=""quoteContainer""><div class=""quote"">Thank you raj for your reply. I do see that 8 band in IELTA equals CELB 9 or higher</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>If you have at least 8777 in LRWS, then you have CLB-9.						<div class=""messageTextEndMarker""> </div>",NA,"1,118",Express Entry / Expression of Interest,Express Entry in a nutshell
4917572,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/page-3#post-4917572,"Jan 20, 2016 at 2:48 AM",rajkamalmohanram,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""rajkamalmohanram""><aside><div class=""attribution type"">rajkamalmohanram said:							</div><blockquote class=""quoteContainer""><div class=""quote"">If you have at least 8777 in LRWS, then you have CLB-9.</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>Hi Raj Got it !<br/><br/>Please advise on my question on Experience part too Thanx<img alt="":)"" class=""mceSmilieSprite mceSmilie1"" src=""styles/default/xenforo/clear.png"" title=""Smile    :)""/><br/>F						<div class=""messageTextEndMarker""> </div>",NA,1,Express Entry / Expression of Interest,Express Entry in a nutshell
4917576,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/page-3#post-4917576,"Jan 20, 2016 at 2:55 AM",rajkamalmohanram,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""YUPPPP""><aside><div class=""attribution type"">YUPPPP said:							</div><blockquote class=""quoteContainer""><div class=""quote"">Also if you can help me determine NOC of the following JD it will be really helpful.<br/><br/>Since Marketing coordinator/ Asst Manager Marketing is not literally in the list as that.<br/><br/>Job Description: Marketing Coordinator/ Asst. Manager Marketing<br/>PRIMARY RESPONSIBILITIES<br/>Create, deliver, edit, and optimize marketing materials.<br/>Ensure that messages are supportive of and consistent with marketing strategies.<br/>Supervise social media outreach.<br/>Deliver content via LinkedIn, Twitter, Facebook, email, or direct mail.<br/>Coordinate and deliver email campaigns.<br/>Mass-mail materials.<br/>Create brochures and sell sheets.<br/>Provide support to marketing department.<br/>Coordinate flow of information and communication and disseminate it according to plan/strategy.<br/>Work with manager and business units to determine event budget and manage expenses to that budget.<br/>Promote products and services through public relations initiatives.<br/>Develop marketing communications campaigns.<br/>Create thought leadership materials.<br/>Create and deliver press releases, media relations content, case studies, white papers, executive bios, corporate newsletter content, social media content, and speaking proposals.<br/>Identify, develop and execute communications strategy for key media contacts and customer references.<br/>Research media coverage and industry trends.<br/>Develop fresh story ideas.<br/>Conduct extensive media outreach.<br/>Improve communication efficiencies within company.<br/>Manage video content.<br/>Create and distribute customer surveys.<br/><br/>Question: If i list 0124 NOC based on my understanding of what i beleive my NOC comes out to be, Will that be alright? As definitely i cannot be completely sure about it. <br/><br/>Thanx<br/><br/>F</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>Well, what is of utmost importance here is that your roles and responsibilities should match those outlined in the NOC - The designation need not ""match"" per say. As long as your roles match the ones listed in the NOC, you are good to go. <br/><br/>I do see these titles there - <br/><br/>manager – marketing services<br/>manager, agency marketing department<br/>manager, marketing<br/>manager, sales and marketing<br/>marketing director<br/>marketing division director, sales agency<br/>marketing executive<br/>marketing manager<br/>marketing manager – online marketing<br/>sales agency marketing division director<br/>sales and marketing manage<br/><br/>I can see that the title of ""marketing co-ordinator"" falls under 1123 and the following are the roles outlined in this NOC.<br/><br/><div class=""bbCodeBlock bbCodeQuote""><aside><blockquote class=""quoteContainer""><div class=""quote"">Specialists in advertising, marketing and public relations perform some or all of the following duties:<br/><br/>    Assess characteristics of products or services to be promoted and advise on the advertising needs of an establishment<br/>    Advise clients on advertising or sales promotion strategies<br/>    Develop and implement advertising campaigns appropriate for print or electronic media<br/>    Gather, research and prepare communications material for internal and external audiences<br/>    Develop, implement and evaluate communications strategies and programs designed to inform clients, employees and the general public of initiatives and policies of businesses, governments and other organizations<br/>    Conduct public opinion and attitude surveys to identify the interests and concerns of key groups served by their organization<br/>    Prepare or oversee preparation of reports, briefs, bibliographies, speeches, presentations, Web sites and press releases<br/>    Develop and organize workshops, meetings, ceremonies and other events for publicity, fundraising and information purposes<br/>    Prepare and deliver educational and publicity programs and informational materials to increase awareness of museums, galleries and other tourist attractions<br/>    Initiate and maintain contact with the media<br/>    Arrange interviews and news conferences<br/>    Act as spokesperson for an organization and answer written and oral inquiries<br/>    Co-ordinate special publicity events and promotions for internal and external audiences<br/>    Assist in the preparation of brochures, reports, newsletters and other material<br/>    Represent and act as an agent for talented individuals or individuals with specific occupational expertise<br/>    Prepare or oversee preparation of sports, literary, performance or other contracts.</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>Check if this suits you better.						<div class=""messageTextEndMarker""> </div>",NA,"1,118",Express Entry / Expression of Interest,Express Entry in a nutshell
4917632,https://www.canadavisa.com/threads/express-entry-in-a-nutshell.394158/page-3#post-4917632,"Jan 20, 2016 at 2:57 AM",YUPPPP,"<div class=""bbCodeBlock bbCodeQuote"" data-author=""rajkamalmohanram""><aside><div class=""attribution type"">rajkamalmohanram said:							</div><blockquote class=""quoteContainer""><div class=""quote"">Well, what is of utmost importance here is that your roles and responsibilities should match those outlined in the NOC - The designation need not ""match"" per say. As long as your roles match the ones listed in the NOC, you are good to go. <br/><br/>I do see these titles there - <br/><br/>manager – marketing services<br/>manager, agency marketing department<br/>manager, marketing<br/>manager, sales and marketing<br/>marketing director<br/>marketing division director, sales agency<br/>marketing executive<br/>marketing manager<br/>marketing manager – online marketing<br/>sales agency marketing division director<br/>sales and marketing manage<br/><br/>I can see that the title of ""marketing co-ordinator"" falls under 1123 and the following are the roles outlined in this NOC.<br/><br/>Check if this suits you better.</div><div class=""quoteExpand"">Click to expand...</div></blockquote></aside></div>hi. just checked for myself and 1123 does match more better.<br/><br/>Thank you so much for your responses<br/><br/>One more thing i needed to ask<br/><br/>Do i need to get all my credentials assessed or only the highest degree.<br/><br/>I have a bachelors in Computer Science (3 yrs) Karachi<br/>Masters in Business Adminsitration 2 yrs Karachi<br/>Masters in HRM Australia (2 semesters completed )<br/><br/>Will i get points for bachelors  and masters / or only masters will be counted.<br/><br/>How are points calculated. for example<br/><br/>If Masters leads to 135<br/>Bacherlors lead to 120<br/>will they combine be 255 or it will only be 135 for masters and bachelors will be null and void.<br/><br/>Regards<br/><br/>F						<div class=""messageTextEndMarker""> </div>",NA,1,Express Entry / Expression of Interest,Express Entry in a nutshell
